amount,description,date,category_id,category_name
-81.49,Breakfast at Corner Cafe,2024-12-13,1,Food & Dining
-7.083167403355026,Gas at Chevron,2025-02-18,2,Transportation
-739.99,Walmart - books,2023-11-22,3,Shopping
-541.1813151691413,Walmart - clothing,2024-10-11,3,Shopping
-234.53543466619465,Eye exam,2023-10-29,6,Healthcare
-28.0,Takeout from Domino's,2024-03-29,1,Food & Dining
-15.461,Metro card reload,2025-08-23,2,Transportation
-69.99,Lunch at Chipotle,2024-03-12,1,Food & Dining
-340.99,Best Buy - toys,2024-01-17,3,Shopping
-154.18315498164415,Movie tickets at Regal - Location 83,2024-03-07,4,Entertainment
-106,Phone bill - Verizon,2025-09-16,5,Bills & Utilities
-1561,Insurance payment - life - Branch 9,2024-02-24,5,Bills & Utilities
-84.5,Grocery shopping at Walmart,2023-11-07,1,Food & Dining
-388,Insurance payment - auto,2025-04-27,5,Bills & Utilities
-64.99,Dinner at Domino's,2024-01-27,1,Food & Dining
-2331,Phone bill - AT&T,2025-09-03,5,Bills & Utilities
-82.91186446092824,Parking at downtown,2024-08-24,2,Transportation
-224.33049250983174,Movie tickets at Regal,2024-12-15,4,Entertainment
-68.5,Grubhub delivery,2024-02-11,1,Food & Dining
-14.170021933116997,Best Buy - books - Tip,2024-11-25,3,Shopping
-3336.9650344200854,Rental car - Avis,2024-06-13,7,Travel
4297.583706952197,Salary deposit - Consulting Inc,2024-01-26,8,Income
-7.148194774356754,Gas at BP,2025-09-21,2,Transportation
-31.99,Dinner at Pizza Hut,2025-01-27,1,Food & Dining
-14.0,Grocery shopping at Safeway,2024-10-04,1,Food & Dining
-18.5,Grocery shopping at Kroger,2024-01-24,1,Food & Dining
-671,Electric bill - January,2025-09-16,5,Bills & Utilities
-40.55215389919988,Uber ride to office,2024-10-15,2,Transportation
-450.4499478077265,Airbnb - Seattle,2023-08-06,7,Travel
-492.99,Amazon purchase - clothing,2024-11-29,3,Shopping
-11.49,Breakfast at Coffee Bean - -11.49,2025-02-12,1,Food & Dining
-75.03919259794085,Metro card reload,2024-12-03,2,Transportation
-64.5,Snacks at Shell,2024-05-29,1,Food & Dining
-63.49,Lunch at Subway,2024-10-21,1,Food & Dining
-426.99,Walmart - toys - Store 83,2024-03-13,3,Shopping
-6.829,Toll road payment,2025-09-10,2,Transportation
-333.0630582703508,Best Buy - electronics,2025-06-23,3,Shopping
-18.54042633795585,Metro card reload,2025-07-16,2,Transportation
-47.49,Uber Eats delivery,2024-11-20,1,Food & Dining
-465.99,Target - home goods,2024-01-20,3,Shopping
-252.86251319270033,Video game - Call of Duty,2024-09-13,4,Entertainment
-20.5,Lunch at Domino's,2024-11-14,1,Food & Dining
-81.99,Online order from Home Depot,2024-02-26,3,Shopping
-272.5716169434643,Pharmacy - pain relief - Store 7,2024-08-19,6,Healthcare
-144.57652611221272,Streaming service - HBO Max,2024-07-16,4,Entertainment
-11.5,Lunch at Panera,2024-04-16,1,Food & Dining
-28.49,Grocery shopping at Trader Joe's,2025-02-14,1,Food & Dining
-52.5,Snacks at 7-Eleven,2025-05-03,1,Food & Dining
-26.66017684081819,Toll road payment,2024-05-09,2,Transportation
-74.0,Takeout from Subway,2023-11-05,1,Food & Dining
-142.95810476925027,Spotify Premium,2024-08-10,4,Entertainment
-33.5,Grubhub delivery,2023-10-14,1,Food & Dining
-13.5,Coffee at Local Coffee Co.,2024-01-05,1,Food & Dining
-27.5,DoorDash delivery,2025-07-10,1,Food & Dining
-60.5,Snacks at 7-Eleven,2025-06-13,1,Food & Dining
-647.3093555421531,Target - clothing,2025-04-24,3,Shopping
-36.39224844315927,Parking at hospital,2024-04-21,2,Transportation
-793.99,Best Buy - books,2024-09-22,3,Shopping
-26.627229501366426,Metro card reload,2024-05-06,2,Transportation
-53.692873175288625,Metro card reload,2023-12-20,2,Transportation
-374.99,Amazon purchase - books,2025-06-07,3,Shopping
-229.20884621519014,Streaming service - HBO Max,2025-07-25,4,Entertainment
2754.3799001299303,Bonus payment,2024-09-07,8,Income
-523.5765691445694,Prescription - antibiotics,2024-08-24,6,Healthcare
4716.314156809421,Freelance payment - Client B,2025-04-10,8,Income
-210.99,Online order from Best Buy - Store 45,2024-04-18,3,Shopping
-227.99,Best Buy - clothing,2025-01-22,3,Shopping
-1795.0892025457017,Airbnb - Miami,2023-06-26,7,Travel
-49.0,Dinner at Subway,2025-08-10,1,Food & Dining
-2341.4121338828886,Rental car - Enterprise,2024-09-16,7,Travel
-8.5,DoorDash delivery,2024-02-14,1,Food & Dining
-348.99,Walmart - books,2023-11-14,3,Shopping
-332.34956379494076,Target - books,2024-02-01,3,Shopping
-76.27347972369806,Gas at Chevron,2024-03-15,2,Transportation
-449.5661295590015,Doctor visit - orthopedics,2025-01-18,6,Healthcare
-487,Electric bill - February,2024-01-01,5,Bills & Utilities
-3002.644755071481,Airbnb - Seattle,2023-07-13,7,Travel
-48.5,Dinner at Pizza Hut,2024-08-20,1,Food & Dining
-45.56474645496983,Video game - Minecraft,2024-03-08,4,Entertainment
-15.99,Grubhub delivery,2025-08-20,1,Food & Dining
923.9963121607233,Investment dividend,2024-10-14,8,Income
-78.0,Lunch at Taco Bell,2025-01-24,1,Food & Dining
-345,Electric bill - April,2025-03-24,5,Bills & Utilities
-2387.4431663217088,Airbnb - Miami,2023-07-03,7,Travel
-558.99,Best Buy - toys,2025-09-08,3,Shopping
-84.135,Gas at Shell,2025-07-26,2,Transportation
-7.0,Uber Eats delivery,2024-10-28,1,Food & Dining
-965.7261983144821,Retirement contribution,2025-04-07,9,Savings
-619.99,Online order from Best Buy - Fee,2024-08-22,3,Shopping
-406.46972971353296,Investment deposit,2024-08-23,9,Savings
-20.99,Dinner at McDonald's - Mobile,2024-01-02,1,Food & Dining
-55.086,Toll road payment,2024-05-13,2,Transportation
-27.0,Dinner at McDonald's,2024-04-06,1,Food & Dining
-12.226,Uber ride to mall,2025-01-02,2,Transportation
-25.1495844819084,Gas at Shell,2025-06-26,2,Transportation
-78.95,Snacks at 7-Eleven,2025-04-14,1,Food & Dining
-251.99,Best Buy - clothing,2023-09-24,3,Shopping
-2497,Internet service - Spectrum,2025-03-11,5,Bills & Utilities
-35.38917912064436,Metro card reload,2023-10-15,2,Transportation
-30.49,Lunch at McDonald's,2024-04-30,1,Food & Dining
-22.0,Coffee at Local Coffee Co.,2025-08-31,1,Food & Dining
-69.95,Grubhub delivery - Payment 685,2024-05-12,1,Food & Dining
-771.99,Online order from Best Buy,2024-05-04,3,Shopping
4653.0278646099405,Freelance payment - Client A,2023-12-16,8,Income
-739.28388643083,Pharmacy - prescription,2025-08-08,,
-144.5967512282025,Spotify Premium,2024-09-09,4,Entertainment
-815.7910258297985,Online order from Amazon,2024-10-21,3,Shopping
-271.99,Walmart - clothing,2024-03-10,3,Shopping
-232.99,Online order from Home Depot,2025-08-09,3,Shopping
-867.99,Online order from Best Buy,2023-11-05,3,Shopping
-48.99,Snacks at BP,2024-03-07,1,Food & Dining
-124.81211913181187,Movie tickets at Regal,2024-01-27,4,Entertainment
-62.926,Parking at hospital,2024-07-30,2,Transportation
-1303,Water bill - June,2025-09-17,5,Bills & Utilities
-285.99,Walmart - electronics,2023-10-20,3,Shopping
-65.99,Breakfast at Morning Brew,2024-06-22,1,Food & Dining
-83.5,Snacks at 7-Eleven,2025-09-18,1,Food & Dining
-69.0,Grocery shopping at Kroger,2024-09-02,1,Food & Dining
-53.016,Uber ride to hospital,2023-10-29,2,Transportation
-54.99,Takeout from McDonald's,2025-05-28,1,Food & Dining
-336.69310512070126,Target - electronics - Transaction 105,2024-01-13,3,Shopping
-161.62312727443387,Pharmacy - antibiotics,2023-11-04,6,Healthcare
-35.95,Snacks at Shell,2024-11-11,1,Food & Dining
5809.401627799373,Salary deposit - Tech Corp,2024-02-24,8,Income
-64.99,Dinner at Chipotle,2025-08-13,1,Food & Dining
-213.0780835335259,Movie tickets at Regal,2024-12-08,4,Entertainment
-91.95684057788043,Amazon purchase - toys,2024-07-03,3,Shopping
-868.99,Walmart - electronics,2024-03-30,3,Shopping
-771.6523297105545,Target - books,2024-10-18,3,Shopping
-16.0,Breakfast at Corner Cafe,2024-09-11,1,Food & Dining
-82.072,Uber ride to airport 983,2024-02-24,2,Transportation
-636.99,Walmart - home goods,2024-12-28,3,Shopping
-1725,Internet service - AT&T,2024-06-22,5,Bills & Utilities
-76.99,Coffee at Dunkin' 525,2024-06-20,1,Food & Dining
-1536,Internet service - Verizon - Tax,2024-01-16,5,Bills & Utilities
-814.99224139436,Prescription - antibiotics,2025-05-09,6,Healthcare
-6.95,Dinner at Subway,2024-05-11,1,Food & Dining
-835.263824201845,Doctor visit - general,2024-11-13,6,Healthcare
-533.1789185370795,Walmart - electronics,2024-09-06,3,Shopping
-676.99,Amazon purchase - home goods,2024-02-15,3,Shopping
-39.0,Snacks at 7-Eleven,2023-11-02,1,Food & Dining
-1223.2000102849088,Emergency fund transfer - Adjustment,2023-11-12,9,Savings
-198.3469734061201,Streaming service - Hulu,2024-03-14,4,Entertainment
-19.15,Uber ride to office,2024-06-18,2,Transportation
-54.53,Lyft to office,2025-09-04,2,Transportation
-5.99,Breakfast at Coffee Bean,2025-02-21,1,Food & Dining
-49.65072287527516,Video game - Minecraft - Tip,2025-01-03,4,Entertainment
-233.2194354676707,Video game - FIFA,2024-04-08,4,Entertainment
-14.882,Gas at BP,2024-09-27,2,Transportation
-64.636,Gas at Exxon,2025-04-11,2,Transportation
-7.5,Takeout from McDonald's,2024-05-12,1,Food & Dining
-49.99,Uber Eats delivery,2025-04-25,1,Food & Dining
-723.99,Walmart - books,2023-10-30,3,Shopping
-29.99,Lunch at Panera,2023-10-12,1,Food & Dining
-147.55423892929093,Spotify Premium,2024-02-12,4,Entertainment
-78.49,Grocery shopping at Whole Foods,2024-07-30,1,Food & Dining
846.4380394906204,Bonus payment,2024-10-04,,
-794.99,Target - books,2024-08-21,3,Shopping
-54.99,Amazon purchase - books,2025-07-18,3,Shopping
-63.49,Lunch at Pizza Hut,2024-05-09,1,Food & Dining
-28.5,Dinner at McDonald's,2025-04-01,1,Food & Dining
-44.0,Dinner at Domino's,2023-10-10,10,Miscellaneous
7568.27288789928,Investment dividend,2024-04-18,8,Income
-75.95,Breakfast at Morning Brew - Refund,2024-06-29,1,Food & Dining
-20.0,Takeout from McDonald's,2024-01-24,1,Food & Dining
-639.8896663493625,Pharmacy - vitamins,2025-01-22,6,Healthcare
-85.50672610631844,Eye exam,2025-09-04,6,Healthcare
-45.99,Walmart - home goods,2025-04-14,3,Shopping
-891.99,Online order from Best Buy,2024-01-22,3,Shopping
-13.95,Grocery shopping at Kroger,2024-05-28,1,Food & Dining
-80.49,Snacks at BP,2025-03-09,1,Food & Dining
-472.1735721404764,Eye exam,2023-11-29,6,Healthcare
7361.573780228744,Freelance payment - Client B,2023-12-16,8,Income
-82.80847659923879,Lyft to office,2023-10-19,2,Transportation
-1750.3369131549975,Emergency fund transfer,2025-04-18,9,Savings
-61.49,Coffee at Peet's Coffee,2023-10-24,1,Food & Dining
-63.349,Toll road payment,2024-06-01,2,Transportation
-689.4765637081875,Online order from Amazon,2024-12-11,3,Shopping
-36.12458516361501,Uber ride to downtown,2025-01-23,2,Transportation
-1604,Phone bill - T-Mobile,2024-10-29,,
-81.60598942390673,Parking at airport,2024-02-07,2,Transportation
-519.9154430237288,Pharmacy - prescription,2024-02-15,6,Healthcare
-1989,Internet service - Spectrum,2024-09-19,5,Bills & Utilities
-67.5,Grocery shopping at Trader Joe's,2025-09-21,1,Food & Dining
-957.7022105367262,Hotel booking - Miami,2024-05-16,7,Travel
-12.99,Grocery shopping at Whole Foods,2024-12-23,10,Miscellaneous
-42.99,Snacks at BP,2025-06-02,1,Food & Dining
-15.0,Breakfast at Coffee Bean,2024-10-16,1,Food & Dining
-2012,Internet service - Comcast - Inc,2025-09-20,5,Bills & Utilities
-194.99,Best Buy - books,2025-04-30,3,Shopping
-119.99,Walmart - electronics,2024-04-07,3,Shopping
-51.0,Grocery shopping at Walmart,2024-06-24,1,Food & Dining
-30.0,Takeout from Subway,2024-09-07,1,Food & Dining
-36.5,Breakfast at Corner Cafe,2024-07-26,1,Food & Dining
4591.125689096811,Salary deposit - Local Business,2024-02-27,8,Income
-41.0,Grubhub delivery,2024-11-15,,
-427.99,Target - home goods,2023-12-08,3,Shopping
-25.99,Grocery shopping at Target,2024-09-14,1,Food & Dining
-499.99,Amazon purchase - books,2023-10-14,3,Shopping
-30.040460679472687,Streaming service - HBO Max 468,2024-05-26,,
-25.5,Grocery shopping at Costco,2025-01-19,1,Food & Dining
-4.99,Lunch at Chipotle,2025-01-17,1,Food & Dining
-20.49,Uber Eats delivery,2024-06-26,1,Food & Dining
-27.5,Takeout from Subway,2024-06-09,1,Food & Dining
-41.334036821284535,Parking at downtown,2025-08-23,2,Transportation
-147.45661353779983,Best Buy - books,2024-10-24,3,Shopping
-187.4813587516462,Movie tickets at Cinemark,2025-02-20,4,Entertainment
-553.99,Online order from Target,2025-01-31,3,Shopping
-2805.7551624899675,Hotel booking - New York - Store 33,2023-06-08,7,Travel
-507.99,Online order from Target,2025-03-02,3,Shopping
-61.99,Coffee at Peet's Coffee,2024-06-01,1,Food & Dining
-762.99,Online order from Walmart,2024-02-06,3,Shopping
-274.87721280318175,Streaming service - HBO Max,2023-09-23,4,Entertainment
-14.627658892470087,Streaming service - Prime Video,2024-05-13,4,Entertainment
-24.95,Takeout from Subway,2025-02-20,1,Food & Dining
-1655.641393056062,Rental car - Avis,2025-08-13,7,Travel
-308.99,Amazon purchase - clothing,2023-11-15,3,Shopping
-2617.400346898816,Airbnb - Los Angeles,2023-06-04,7,Travel
-24.27996823158509,Walmart - electronics,2023-10-02,3,Shopping
-84.288,Metro card reload,2024-01-14,2,Transportation
-759.99,Best Buy - electronics,2024-11-13,3,Shopping
-581.99,Amazon purchase - books,2024-09-27,3,Shopping
-8.99,Dinner at McDonald's - -8.99,2024-07-10,1,Food & Dining
-562.99,Target - books,2024-08-11,3,Shopping
-734.99,Best Buy - books,2024-02-08,3,Shopping
-557.99,Online order from Target,2024-02-29,3,Shopping
-41.226563523997854,Online order from Best Buy,2024-08-21,,
-832.2693826295317,Walmart - clothing,2025-06-08,3,Shopping
-40.17180970660457,Toll road payment,2024-06-17,2,Transportation
-19.164760355411964,Metro card reload,2024-02-25,2,Transportation
-588.99,Best Buy - electronics,2025-03-11,3,Shopping
-516.9367119514684,Eye exam,2024-06-05,6,Healthcare
-616.99,Target - toys,2025-02-07,3,Shopping
-51.688,Parking at hospital,2023-10-15,2,Transportation
2132.03887972217,Salary deposit - Local Business,2024-05-19,8,Income
-133.25363576989187,Netflix subscription,2024-09-27,4,Entertainment
-85.99,Amazon purchase - clothing,2025-04-15,3,Shopping
-415.99,Best Buy - home goods,2024-03-19,3,Shopping
-849.99,Target - clothing,2023-10-09,3,Shopping
3213.4863671165963,Investment dividend,2024-03-30,8,Income
-158.12454559346423,Streaming service - Prime Video,2025-09-11,4,Entertainment
-1421.0057031716435,Savings account transfer,2025-06-24,9,Savings
-85.48049284358527,Prescription - vitamins,2025-08-12,6,Healthcare
-2242,Insurance payment - life,2025-07-08,5,Bills & Utilities
-949,Phone bill - AT&T,2025-03-07,5,Bills & Utilities
-128.20584807108892,Dental cleaning,2024-03-25,6,Healthcare
-72.49,Snacks at BP,2025-01-14,1,Food & Dining
-407.99,Best Buy - home goods,2024-05-14,3,Shopping
-37.0,Breakfast at Morning Brew,2024-03-31,1,Food & Dining
-1328.7767112535862,Rental car - Hertz,2024-08-02,7,Travel
-72.059962253546,Toll road payment,2025-08-06,2,Transportation
-47.5,Lunch at Panera,2025-06-29,1,Food & Dining
-609,Electric bill - January,2024-01-02,5,Bills & Utilities
-74.531,Lyft to airport,2025-03-12,2,Transportation
-586.7478426809912,Savings account transfer,2024-08-28,9,Savings
-481.5917916112664,Online order from Amazon,2024-03-21,3,Shopping
-430.6718060533603,Flight tickets - Southwest - Adjustment,2025-06-07,7,Travel
-698.724064044928,Target - electronics,2025-03-18,3,Shopping
-48.0,Coffee at Peet's Coffee,2024-03-25,1,Food & Dining
-21.95,Grocery shopping at Trader Joe's,2024-09-10,1,Food & Dining
-28.49,Lunch at Domino's,2024-09-14,1,Food & Dining
-402.2584481480841,Online order from Home Depot,2024-03-01,3,Shopping
-735.4861321536787,Walmart - home goods,2024-04-08,3,Shopping
-44.5,Lunch at Panera,2025-09-11,10,Miscellaneous
-961,Insurance payment - auto - Tip,2025-09-20,5,Bills & Utilities
-58.78246580025999,Uber ride to airport 82,2025-01-23,2,Transportation
-208.25699143330525,Amazon purchase - books - Store 53,2023-09-30,3,Shopping
-65.49,Lunch at Pizza Hut,2025-09-06,1,Food & Dining
-1809.3186031568366,Savings account transfer,2025-06-06,9,Savings
-1623,Electric bill - April,2024-05-09,5,Bills & Utilities
-70.23122178750057,Parking at downtown - Location 42,2024-05-02,2,Transportation
-41.62191170702951,Lyft to hospital - Online,2025-05-31,2,Transportation
-46.49,Grocery shopping at Kroger,2025-02-05,1,Food & Dining
-761.797283778559,Investment deposit 682,2023-12-26,9,Savings
-82.49,Snacks at BP - LLC,2025-06-01,1,Food & Dining
-24.49,Snacks at Circle K,2025-05-25,1,Food & Dining
-1061,Phone bill - T-Mobile,2024-04-23,5,Bills & Utilities
-63.95,Grocery shopping at Kroger,2024-04-12,1,Food & Dining
-3454.2215660462166,Airbnb - Miami,2023-12-18,7,Travel
-45.99,Best Buy - toys,2024-09-30,3,Shopping
-123.39390987721266,Movie tickets at Cinemark,2024-12-26,4,Entertainment
-496.99557843436423,Target - clothing,2024-10-07,3,Shopping
-25.23439195539235,Uber ride to airport,2023-12-27,2,Transportation
-574.2717845781166,Walmart - electronics,2023-11-23,3,Shopping
-613.1738543152765,Eye exam,2025-02-15,6,Healthcare
-1235,Phone bill - Sprint,2025-09-20,5,Bills & Utilities
-327.163674287502,Savings account transfer,2025-03-06,9,Savings
-69.0,Uber Eats delivery,2025-06-15,1,Food & Dining
-46.99,Dinner at Chipotle,2024-11-23,1,Food & Dining
8104.973581448095,Freelance payment - Small Business,2024-03-04,8,Income
-582.4817448200915,Dental cleaning,2024-05-29,,
-5.49,Breakfast at Morning Brew,2025-02-09,1,Food & Dining
-61.0,Dinner at Chipotle,2024-03-27,1,Food & Dining
-59.5,Dinner at Chipotle,2024-03-30,10,Miscellaneous
-96.8814833707165,Streaming service - Hulu,2023-11-30,4,Entertainment
-65.8117914176446,Toll road payment,2025-08-16,2,Transportation
-2541.296730288704,Airbnb - Miami - Payment 462,2023-06-09,7,Travel
-230.99,Online order from Target,2025-04-09,3,Shopping
-1395.1369752358366,Emergency fund transfer,2024-10-30,9,Savings
-479.6206893625964,Target - electronics,2023-09-29,3,Shopping
-43.0,Breakfast at Coffee Bean,2024-10-27,1,Food & Dining
-1795.7099072280298,Savings account transfer,2023-10-01,9,Savings
-1349,Internet service - Verizon,2024-12-15,5,Bills & Utilities
797.11455962409,Refund - Amazon,2024-11-21,8,Income
583.6164936808884,Freelance payment - Client A,2024-09-19,8,Income
-200.00956073189815,Netflix subscription,2024-05-11,4,Entertainment
-25.86092230232046,Best Buy - books - Store 89,2024-05-05,3,Shopping
-50.99,Lunch at Taco Bell,2025-04-10,1,Food & Dining
-115.66045427067517,Video game - Fortnite,2025-03-04,4,Entertainment
-25.49,Takeout from McDonald's,2024-03-12,1,Food & Dining
-17.99,Takeout from Domino's,2024-04-13,1,Food & Dining
1457.8311555725318,Investment dividend,2025-03-26,8,Income
-863.8372475620693,Airbnb - Miami,2025-07-07,7,Travel
-112,Water bill - February,2025-04-21,5,Bills & Utilities
-83.95,Lunch at Domino's,2025-05-28,1,Food & Dining
-26.5,Grocery shopping at Target,2024-10-05,1,Food & Dining
-448,Electric bill - January,2024-12-12,,
-65.97404130584691,Metro card reload,2024-01-31,2,Transportation
-2409,Phone bill - T-Mobile,2025-09-20,5,Bills & Utilities
-746,Water bill - March 862,2025-09-21,5,Bills & Utilities
-457,Phone bill - T-Mobile - LLC,2025-09-18,5,Bills & Utilities
-43.5,Snacks at Shell,2023-11-09,1,Food & Dining
-216.99,Online order from Home Depot,2025-06-11,3,Shopping
-38.0,Coffee at Caribou Coffee,2024-11-28,1,Food & Dining
-349.71895886285614,Best Buy - home goods,2024-05-01,3,Shopping
2130.8321304965866,Salary deposit - Tech Corp,2023-11-19,8,Income
-58.95,Takeout from Panera,2024-03-22,1,Food & Dining
-804.8186095998776,Walmart - books,2024-04-16,3,Shopping
-1053,Insurance payment - home,2025-07-08,5,Bills & Utilities
-378.99,Best Buy - toys,2023-10-24,3,Shopping
-337.99,Online order from Best Buy,2023-11-06,3,Shopping
-61.16878778120237,Pharmacy - pain relief,2024-07-24,6,Healthcare
3236.0655210052873,Salary deposit - Local Business,2024-04-20,8,Income
-30.49,Lunch at Pizza Hut,2025-01-12,1,Food & Dining
-82.95,Lunch at Pizza Hut,2024-04-22,1,Food & Dining
-724.1763429843522,Retirement contribution,2025-01-16,9,Savings
-295.4926561402828,Eye exam,2024-03-27,6,Healthcare
4194.186881567015,Investment dividend,2024-02-26,8,Income
-1723.7811128404699,Hotel booking - Chicago,2023-10-05,7,Travel
-73.53294336703402,Lyft to downtown,2025-05-30,2,Transportation
-73.49,Grubhub delivery,2025-01-11,1,Food & Dining
-7.611,Metro card reload,2024-09-19,2,Transportation
-136,Water bill - April,2025-08-03,5,Bills & Utilities
-302.99,Walmart - books,2024-11-06,3,Shopping
-2474,Insurance payment - auto,2024-05-10,5,Bills & Utilities
-338.39577186128975,Pharmacy - vitamins,2025-05-09,6,Healthcare
-45.45129757920854,Netflix subscription,2024-02-23,4,Entertainment
-690,Internet service - AT&T - Tip,2025-04-25,5,Bills & Utilities
-63.49,Breakfast at Morning Brew,2025-07-20,1,Food & Dining
-40.49,Takeout from Domino's,2025-07-01,1,Food & Dining
7770.079759750339,Refund - Restaurant,2024-04-16,8,Income
-15.99,Breakfast at Corner Cafe,2023-10-09,1,Food & Dining
-44.87910757448852,Uber ride to downtown,2024-12-27,2,Transportation
-83.356,Toll road payment,2025-04-08,2,Transportation
-828.99,Best Buy - toys - -828.99,2024-06-15,3,Shopping
-14.5,Coffee at Starbucks,2024-11-06,1,Food & Dining
-1545.6848004749752,Rental car - Avis 276,2023-06-26,7,Travel
-70.0,Grocery shopping at Target,2024-02-12,1,Food & Dining
-1434,Phone bill - Sprint,2025-09-17,5,Bills & Utilities
-1579.3068648622616,Airbnb - Chicago,2025-12-14,7,Travel
-256,Insurance payment - home,2024-11-29,5,Bills & Utilities
-202.19832928234052,Best Buy - toys,2024-07-03,3,Shopping
-25.19816598870931,Gas at Chevron,2024-09-14,2,Transportation
-820.99,Target - home goods,2024-06-12,3,Shopping
-855.99,Amazon purchase - electronics,2024-06-03,3,Shopping
-96.81234157663845,Dental cleaning,2024-06-06,6,Healthcare
3132.2542966487804,Bonus payment,2025-07-13,8,Income
-21.0,Lunch at Pizza Hut,2025-01-25,1,Food & Dining
-160,Phone bill - Sprint,2025-09-21,5,Bills & Utilities
-44.49,Coffee at Local Coffee Co.,2024-01-17,1,Food & Dining
-15.178,Lyft to office,2023-10-13,2,Transportation
-18.49,Coffee at Starbucks,2024-04-28,1,Food & Dining
-269,Insurance payment - health - -269,2024-04-03,5,Bills & Utilities
-1654,Water bill - June,2025-07-16,5,Bills & Utilities
-62.53279769128081,Uber ride to office,2024-03-12,2,Transportation
-60.95,Lunch at Panera,2024-10-04,1,Food & Dining
-41.394657002591,Parking at hospital,2025-09-14,2,Transportation
-71.0,Breakfast at Coffee Bean,2025-05-18,1,Food & Dining
-161.99,Amazon purchase - toys,2024-03-24,3,Shopping
-479.99,Best Buy - home goods,2024-08-04,3,Shopping
-63.49,Takeout from Pizza Hut,2025-09-12,1,Food & Dining
2474.796733029238,Salary deposit - Local Business,2023-12-20,8,Income
-1353,Phone bill - AT&T,2025-07-30,5,Bills & Utilities
-30.95,Grocery shopping at Trader Joe's - LLC,2024-07-02,1,Food & Dining
-557,Water bill - June,2024-04-11,5,Bills & Utilities
-45.68875479707213,Spotify Premium,2024-05-23,4,Entertainment
-281.86869089387966,Dental cleaning - Refund,2023-10-24,6,Healthcare
-322.244479386469,Doctor visit - orthopedics,2024-10-12,6,Healthcare
-51.99376018964356,Parking at airport,2024-02-21,2,Transportation
-154,Insurance payment - life,2024-05-23,5,Bills & Utilities
-102.6800739003357,Movie tickets at Regal,2024-12-28,4,Entertainment
-642,Electric bill - April,2024-08-26,5,Bills & Utilities
-34.99,Grocery shopping at Kroger,2025-08-20,10,Miscellaneous
-176.88316548956882,Streaming service - HBO Max,2024-11-01,4,Entertainment
-62.65680076670556,Spotify Premium,2025-07-12,4,Entertainment
-289.00860858400483,Movie tickets at AMC,2025-01-14,4,Entertainment
-81.5,Grubhub delivery,2025-07-09,1,Food & Dining
-43.64044396060492,Gas at Chevron - Credit,2024-01-07,2,Transportation
-75.979,Toll road payment,2025-04-03,2,Transportation
-79.99630995936715,Gas at Chevron,2025-09-14,2,Transportation
-75.25998532347636,Parking at hospital,2024-10-31,2,Transportation
-1176,Phone bill - T-Mobile,2025-09-16,5,Bills & Utilities
-22.325277528586636,Gas at Exxon,2024-04-10,,
-45.999534445009104,Video game - FIFA,2025-04-07,4,Entertainment
-2303,Insurance payment - health,2024-10-10,5,Bills & Utilities
-26.95,Uber Eats delivery,2025-03-26,1,Food & Dining
-656.9187486331126,Dental cleaning,2024-06-28,6,Healthcare
1238.666024135151,Bonus payment - 1238.666024135151,2025-01-05,8,Income
-122.02499212462864,Video game - Call of Duty - Purchase 861,2025-03-18,4,Entertainment
-21.49,Breakfast at Corner Cafe,2024-07-14,1,Food & Dining
-47.39210058917751,Lyft to mall,2024-12-17,2,Transportation
-26.33180254253712,Toll road payment,2024-01-14,,
7577.165680060568,Bonus payment,2025-08-19,8,Income
-22.04542522415942,Metro card reload,2023-11-15,2,Transportation
-67.0,Grocery shopping at Trader Joe's,2024-01-19,1,Food & Dining
-124.99,Amazon purchase - clothing - Location 45,2025-05-25,3,Shopping
-70.99,Takeout from Chipotle,2025-06-05,1,Food & Dining
-16.49,Takeout from Subway,2025-04-02,10,Miscellaneous
-50.5,Snacks at Circle K,2024-08-13,1,Food & Dining
3308.4367918184626,Investment dividend - Credit,2023-10-17,8,Income
-40.0,Takeout from Panera,2023-10-22,1,Food & Dining
-267.9257940123187,Spotify Premium,2025-05-18,4,Entertainment
-42.5,Lunch at Chipotle,2024-07-03,1,Food & Dining
-198.70877563500275,Streaming service - Disney+,2024-02-16,4,Entertainment
-24.95,Dinner at Chipotle,2024-05-11,1,Food & Dining
-172.99,Target - home goods,2025-07-22,3,Shopping
-11.0,Lunch at Domino's,2023-10-08,1,Food & Dining
-838.9560834377127,Amazon purchase - books,2025-01-13,3,Shopping
-56.95,Breakfast at Corner Cafe,2024-08-09,1,Food & Dining
-469.51218914010406,Retirement contribution,2024-06-27,9,Savings
-782,Water bill - June,2024-01-02,5,Bills & Utilities
-1509,Internet service - Comcast,2025-04-25,5,Bills & Utilities
-8.95,Snacks at 7-Eleven 838,2025-09-04,1,Food & Dining
-1587.2355577061667,Hotel booking - Miami,2024-06-23,,
-5.811455440742897,Metro card reload,2025-05-19,2,Transportation
-54.5,Grocery shopping at Costco,2023-10-23,1,Food & Dining
-826.5014109623087,Flight tickets - United,2024-01-21,7,Travel
-35.95,Postmates delivery,2024-03-11,1,Food & Dining
-370.99,Amazon purchase - home goods,2025-03-29,3,Shopping
-3264.9375796581326,Rental car - Enterprise - Branch 81,2024-09-27,7,Travel
-773.99,Target - electronics,2024-01-25,3,Shopping
-16.90896791445471,Gas at Circle K,2025-01-30,2,Transportation
